Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,Custom study tncs accepted at
634dcb6b0900bbf5477ff6e6,5a4a94fef7b7bc00014e1462,APPROVED,2022-10-17T21:38:54.447000Z,2022-10-17T21:41:19.766000Z,2022-10-17T21:41:20.195000Z,2022-10-17T21:41:20.124419Z,146,C144ZYME,3288,33,Male,Other,United States,United States,United States,Spanish,No,Full-Time,
634dcb7cd6319a6db6c14705,5b40ff8b3d066d0001609b63,APPROVED,2022-10-17T21:39:13.931000Z,2022-10-17T21:40:29.529000Z,2022-10-17T21:40:29.981000Z,2022-10-17T21:40:29.906697Z,76,C144ZYME,1797,42,Female,White,United States,United States,United States,English,No,Part-Time,
634dcb7f8940caa788b52fe8,59bce3080ac77f0001f056de,APPROVED,2022-10-17T21:39:14.092000Z,2022-10-17T21:46:20.542000Z,2022-10-17T21:46:21.036000Z,2022-10-17T21:46:20.965171Z,427,C144ZYME,2132,37,Male,White,United States,United States,United States,English,No,Full-Time,
634dcb8722d2838def5291d5,5b954f10754b700001f06bf0,APPROVED,2022-10-17T21:39:19.837000Z,2022-10-17T21:43:33.244000Z,2022-10-17T21:43:33.699000Z,2022-10-17T21:43:33.636654Z,254,C144ZYME,3091,46,Female,Mixed,United States,United States,United States,English,No,Unemployed (and job seeking),
634dcb89602214227d886325,55c5d75efdf99b255411b190,APPROVED,2022-10-17T21:39:56.105000Z,2022-10-17T21:46:26.285000Z,2022-10-17T21:46:26.787000Z,2022-10-17T21:46:26.728734Z,391,C144ZYME,2104,44,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
634dcb909df3dde392b86763,5e53fa12e6ef3b3fd2e0f96c,APPROVED,2022-10-17T21:39:31.945000Z,2022-10-17T21:40:59.569000Z,2022-10-17T21:41:00.034000Z,2022-10-17T21:40:59.947993Z,88,C144ZYME,378,29,Female,White,United States,United States,United States,English,No,Full-Time,
634dcb9ac4a723c88cec2b13,62eaf0f49c1eca5518e58177,APPROVED,2022-10-17T21:39:43.389000Z,2022-10-17T21:42:03.218000Z,2022-10-17T21:42:03.639000Z,2022-10-17T21:42:03.577332Z,140,C144ZYME,414,33,Male,White,United States,United States,United States,English,No,Full-Time,
634dcba3abe13566ccd1b8cf,5f81ead00afba52e71dcf414,APPROVED,2022-10-17T21:39:56.820000Z,2022-10-17T21:42:47.329000Z,2022-10-17T21:42:47.817000Z,2022-10-17T21:42:47.747884Z,171,C144ZYME,1044,67,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
634dcba44310ea3e8ba30abe,60fcc8ce381d5a4a9269d737,APPROVED,2022-10-17T21:40:04.121000Z,2022-10-17T21:40:35.860000Z,2022-10-17T21:40:36.344000Z,2022-10-17T21:40:36.276810Z,32,C144ZYME,529,20,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
634dcba61f6ab9be4fb8ea0a,5a16f199fe645f0001ea039c,APPROVED,2022-10-17T21:39:55.011000Z,2022-10-17T21:40:56.044000Z,2022-10-17T21:40:56.560000Z,2022-10-17T21:40:56.476045Z,62,C144ZYME,743,49,Female,White,Germany,United States,United States,English,No,DATA_EXPIRED,
634dcbaaa453fe48ec516671,5fec956243c578e38ad84250,APPROVED,2022-10-17T21:39:58.799000Z,2022-10-17T21:42:09.501000Z,2022-10-17T21:42:09.930000Z,2022-10-17T21:42:09.861152Z,131,C144ZYME,1540,41,Male,White,United States,United States,United States,English,No,Full-Time,
634dcbadedeae8658fa40e09,5de579912238364fcdf1a97d,APPROVED,2022-10-17T21:40:00.769000Z,2022-10-17T21:40:56.599000Z,2022-10-17T21:40:57.066000Z,2022-10-17T21:40:57.010569Z,56,C144ZYME,2298,26,Female,White,United States,United States,United States,English,No,DATA_EXPIRED,
634dcbaf589f1741aa998f2b,5f02928eb864764323d1f42a,APPROVED,2022-10-17T21:40:02.962000Z,2022-10-17T21:40:48.484000Z,2022-10-17T21:40:48.886000Z,2022-10-17T21:40:48.810298Z,46,C144ZYME,722,37,Female,White,Canada,United States,United States,English,No,Part-Time,
634dcbc55fb25894dceef50e,628e216bba11289b021aa0bd,APPROVED,2022-10-17T21:40:23.828000Z,2022-10-17T21:41:17.046000Z,2022-10-17T21:41:17.471000Z,2022-10-17T21:41:17.390029Z,54,C144ZYME,383,28,Male,White,United States,United States,United States,English,No,Full-Time,
634dcbd03cee6791c5c4b8ff,5e520fe5fe2087237b1b8cd1,APPROVED,2022-10-17T21:40:36.078000Z,2022-10-17T21:41:35.197000Z,2022-10-17T21:41:35.731000Z,2022-10-17T21:41:35.660310Z,60,C144ZYME,1098,24,Female,White,United States,United States,United States,English,No,DATA_EXPIRED,
634dcbd29009940977a7fc5e,5b21259ce5cd900001125a0b,APPROVED,2022-10-17T21:40:37.842000Z,2022-10-17T21:42:48.370000Z,2022-10-17T21:42:48.885000Z,2022-10-17T21:42:48.817130Z,131,C144ZYME,3412,28,Male,White,United States,United States,United States,English,No,Full-Time,
634dcbd530a9fa3af2061c76,5de2b1568f5cd52ecc1b14b8,APPROVED,2022-10-17T21:40:41.365000Z,2022-10-17T21:42:21.459000Z,2022-10-17T21:42:21.931000Z,2022-10-17T21:42:21.858041Z,101,C144ZYME,3252,44,Male,White,United States,United States,United States,English,No,Full-Time,
634dcbd7dca27e7210c14748,5dd396e15a40f2398c38e0e7,APPROVED,2022-10-17T21:40:44.144000Z,2022-10-17T21:41:28.269000Z,2022-10-17T21:41:28.692000Z,2022-10-17T21:41:28.629792Z,45,C144ZYME,583,53,Female,White,United States,United States,United States,English,No,Full-Time,
634dcbdfae18438445e95328,628409abe8772d1f138b7f14,APPROVED,2022-10-17T21:40:50.424000Z,2022-10-17T21:43:17.901000Z,2022-10-17T21:43:18.389000Z,2022-10-17T21:43:18.315420Z,148,C144ZYME,538,49,Female,White,United States,United States,United States,English,No,DATA_EXPIRED,
634dcbe14fdf0363892f0706,5f5c4b9c062e0f43a15ed050,APPROVED,2022-10-17T21:40:52.225000Z,2022-10-17T21:41:27.312000Z,2022-10-17T21:41:27.825000Z,2022-10-17T21:41:27.751554Z,36,C144ZYME,1687,32,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
634dcbe6bfa79ad856b53025,610e6880f784d836a872a9a5,APPROVED,2022-10-17T21:40:57.336000Z,2022-10-17T21:42:51.110000Z,2022-10-17T21:42:51.608000Z,2022-10-17T21:42:51.536067Z,114,C144ZYME,1146,37,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",
634dcbf90d067bbeb16443d4,593b8bd9332be10001f4d786,APPROVED,2022-10-17T21:41:13.665000Z,2022-10-17T21:41:48.085000Z,2022-10-17T21:41:48.552000Z,2022-10-17T21:41:48.482899Z,35,C144ZYME,362,27,Male,White,United States,United States,United States,English,No,Part-Time,
634dcbfd21869bea5b516686,5d0917c565eb3400019cc1f9,APPROVED,2022-10-17T21:41:21.626000Z,2022-10-17T21:43:16.012000Z,2022-10-17T21:43:16.620000Z,2022-10-17T21:43:16.547605Z,115,C144ZYME,541,33,Female,Black,United States,United States,United States,English,No,Unemployed (and job seeking),
634dcbfeeb8dcc6e38c95118,5df57ac22b12bd3e33a4efba,APPROVED,2022-10-17T21:41:21.862000Z,2022-10-17T21:42:22.330000Z,2022-10-17T21:42:22.770000Z,2022-10-17T21:42:22.703801Z,61,C144ZYME,1548,26,Male,White,United States,United States,United States,English,No,Full-Time,
634dcc003dc9f04ddab6c108,600319e3a3b1a337cab57a3e,APPROVED,2022-10-17T21:41:24.345000Z,2022-10-17T21:42:15.226000Z,2022-10-17T21:42:15.671000Z,2022-10-17T21:42:15.603018Z,51,C144ZYME,554,63,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
634dcc04dbe2a091440681bf,5d215a1bbf7f840019701939,APPROVED,2022-10-17T21:41:27.182000Z,2022-10-17T21:43:08.908000Z,2022-10-17T21:43:09.443000Z,2022-10-17T21:43:09.385364Z,102,C144ZYME,2466,34,Female,White,United States,United States,United States,English,No,DATA_EXPIRED,
634dcc0d0ad115b76413790e,614a3de3868f44760e9b0f80,APPROVED,2022-10-17T21:41:43.562000Z,2022-10-17T21:46:12.043000Z,2022-10-17T21:46:12.516000Z,2022-10-17T21:46:12.458435Z,269,C144ZYME,547,71,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
634dcc0e9009940977a7fc66,612e1df9913c996adb2a42a6,APPROVED,2022-10-17T21:41:39.220000Z,2022-10-17T21:44:14.772000Z,2022-10-17T21:44:15.225000Z,2022-10-17T21:44:15.160738Z,156,C144ZYME,891,64,Female,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
634dcc11a14b201fb5ec2b36,5dc97276b98b12697204526d,APPROVED,2022-10-17T21:41:41.928000Z,2022-10-17T21:42:23.263000Z,2022-10-17T21:42:23.723000Z,2022-10-17T21:42:23.650912Z,42,C144ZYME,122,21,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
634dcc19767f004c441aa568,5fe7da95957b611b25e210f5,APPROVED,2022-10-17T21:41:49.511000Z,2022-10-17T21:42:55.340000Z,2022-10-17T21:42:55.758000Z,2022-10-17T21:42:55.697201Z,66,C144ZYME,2483,21,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
634dcc27a70852bbcd381c7d,5953d01e4d560700016462da,APPROVED,2022-10-17T21:42:19.466000Z,2022-10-17T21:43:00.285000Z,2022-10-17T21:43:00.782000Z,2022-10-17T21:43:00.708043Z,41,C144ZYME,3519,52,Female,White,United States,United States,United States,English,No,Full-Time,
634dcc27aea7245ccc1bbfc2,55b53384fdf99b2b69c82509,APPROVED,2022-10-17T21:42:03.517000Z,2022-10-17T21:44:26.353000Z,2022-10-17T21:44:26.941000Z,2022-10-17T21:44:27.226373Z,143,C144ZYME,2672,39,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking),
634dcc2a53590b32831aa587,5ac43d51a3ba7a0001b498d0,APPROVED,2022-10-17T21:42:07.740000Z,2022-10-17T21:44:49.010000Z,2022-10-17T21:44:49.474000Z,2022-10-17T21:44:49.417232Z,162,C144ZYME,2606,38,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
634dcc359f37d248c7137933,60b6b4d12a9854d3385bc768,APPROVED,2022-10-17T21:42:23.564000Z,2022-10-17T21:45:02.113000Z,2022-10-17T21:45:02.557000Z,2022-10-17T21:45:02.481370Z,159,C144ZYME,2012,27,Male,White,United States,United States,United States,English,No,Full-Time,
634dcc37c8e769bc61bec93b,5b202c787f6f86000196097d,APPROVED,2022-10-17T21:42:19.412000Z,2022-10-17T21:42:57.053000Z,2022-10-17T21:42:57.473000Z,2022-10-17T21:42:57.407561Z,38,C144ZYME,850,54,Male,Asian,United States,United States,United States,English,No,Full-Time,
634dcc3ac4a723c88cec2b20,56ad40ce5ea7aa000cbe1947,APPROVED,2022-10-17T21:42:22.915000Z,2022-10-17T21:44:42.411000Z,2022-10-17T21:44:43.039000Z,2022-10-17T21:44:43.024608Z,140,C144ZYME,1077,54,Male,White,United States,United States,United States,English,No,Part-Time,
634dcc3d0ad115b764137915,5c57c06ed05b82000139682e,APPROVED,2022-10-17T21:42:23.400000Z,2022-10-17T21:43:46.075000Z,2022-10-17T21:43:46.549000Z,2022-10-17T21:43:46.488788Z,83,C144ZYME,2318,29,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
634dcc445805d79eabd7253c,5c3471a13ce2c80001115cf0,APPROVED,2022-10-17T21:42:35.696000Z,2022-10-17T21:43:29.362000Z,2022-10-17T21:43:29.796000Z,2022-10-17T21:43:29.732314Z,54,C144ZYME,680,32,Female,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
634dcc4a6dd8630a16a9fb39,62e47a1d1d882637fafbc183,APPROVED,2022-10-17T21:42:34.209000Z,2022-10-17T21:49:49.708000Z,2022-10-17T21:49:50.125000Z,2022-10-17T21:49:50.052106Z,436,C144ZYME,289,33,Male,Mixed,United States,United States,United States,English,No,Full-Time,
634dcc4f3cee6791c5c4b907,5d4732b70829350016ed314d,APPROVED,2022-10-17T21:42:43.797000Z,2022-10-17T21:44:01.137000Z,2022-10-17T21:44:01.782000Z,2022-10-17T21:44:01.712539Z,78,C144ZYME,588,51,Male,Black,United States,United States,United States,English,No,Full-Time,
634dcc62a14b201fb5ec2b3d,5a4fab63eedc32000141ec5c,APPROVED,2022-10-17T21:43:00.837000Z,2022-10-17T21:43:34.841000Z,2022-10-17T21:43:35.323000Z,2022-10-17T21:43:35.263037Z,35,C144ZYME,3569,42,Female,Asian,United States,United States,United States,English,No,Full-Time,
634dcc6a9e668bcb5f25eeaf,5d7c4978e34654001a80f1ba,APPROVED,2022-10-17T21:43:12.362000Z,2022-10-17T21:45:56.900000Z,2022-10-17T21:45:57.467000Z,2022-10-17T21:45:57.408514Z,165,C144ZYME,1111,34,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking),
634dcc7a025f6758201dfa46,6123bbad652361792023f71a,APPROVED,2022-10-17T21:52:24.942000Z,2022-10-17T21:53:06.265000Z,2022-10-17T21:53:06.737000Z,2022-10-17T21:53:06.665019Z,42,C144ZYME,291,24,Female,White,United States,United States,United States,English,No,Full-Time,
634dcc82c209eee45425ef0f,60e5f4ebca9d0e7a4305231f,APPROVED,2022-10-17T21:43:36.996000Z,2022-10-17T21:45:59.937000Z,2022-10-17T21:46:00.388000Z,2022-10-17T21:46:00.371207Z,143,C144ZYME,1322,35,Female,White,United States,United States,United States,English,No,Other,
634dcc843fdbd9e4cce9534f,5d6394518df2870001a74b42,APPROVED,2022-10-17T21:43:34.925000Z,2022-10-17T21:46:40.242000Z,2022-10-17T21:46:40.727000Z,2022-10-17T21:46:40.667599Z,186,C144ZYME,1888,25,Female,Other,United States Minor Outlying Islands,United States,United States,English,DATA_EXPIRED,Unemployed (and job seeking),
634dcc9205412576b76443c9,617531b45568af8db14c3a1f,APPROVED,2022-10-17T21:43:50.959000Z,2022-10-17T21:44:33.623000Z,2022-10-17T21:44:39.058000Z,2022-10-17T21:44:33.976141Z,43,C144ZYME,897,61,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",
634dcc97306d2897451d1112,5e10d288a2c6967a2c655aad,APPROVED,2022-10-17T21:43:55.237000Z,2022-10-17T21:45:00.136000Z,2022-10-17T21:45:00.560000Z,2022-10-17T21:45:00.485493Z,65,C144ZYME,2948,31,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time,
634dcc99a92ec63476b8673f,611316bf2877819a0ec3e0a2,APPROVED,2022-10-17T21:43:57.043000Z,2022-10-17T21:45:46.693000Z,2022-10-17T21:45:47.209000Z,2022-10-17T21:45:47.135613Z,110,C144ZYME,409,30,Female,White,United States,United States,United States,English,Yes,Part-Time,
634dcc9b0ea927c5e91ffa16,5fbe98e0e2bc9703bfd640d7,APPROVED,2022-10-17T21:43:58.419000Z,2022-10-17T21:44:33.452000Z,2022-10-17T21:44:33.932000Z,2022-10-17T21:44:33.869980Z,36,C144ZYME,1110,27,Female,White,United States,United States,United States,English,No,DATA_EXPIRED,
634dcca21fa3cb74e7dc71a2,56c4d3b98bacd7000ccf91d7,APPROVED,2022-10-17T21:44:07.348000Z,2022-10-17T21:49:04.867000Z,2022-10-17T21:49:05.375000Z,2022-10-17T21:49:05.302598Z,298,C144ZYME,2798,63,Female,White,United States,United States,United States,English,No,Full-Time,
634dccaaabe13566ccd1b8e1,631b67a3f82c28fb8ac2ac35,APPROVED,2022-10-17T21:44:13.472000Z,2022-10-17T21:46:59.805000Z,2022-10-17T21:47:00.233000Z,2022-10-17T21:47:00.158694Z,167,C144ZYME,140,39,Male,Asian,United States,United States,United States,English,No,Full-Time,
634dccadb0ef56c9aeaf77de,6335c2e456a9b4ca55a47642,APPROVED,2022-10-17T21:44:26.112000Z,2022-10-17T21:49:19.684000Z,2022-10-17T21:49:20.150000Z,2022-10-17T21:49:20.075757Z,294,C144ZYME,70,60,Male,White,United States,United States,United States,English,No,Full-Time,
634dccadd243f23abde81c17,5f0a5a99dbbf721316f118e2,APPROVED,2022-10-17T21:44:17.639000Z,2022-10-17T21:45:29.298000Z,2022-10-17T21:45:29.801000Z,2022-10-17T21:45:29.744889Z,72,C144ZYME,1378,25,Female,Asian,United States,United States,United States,DATA_EXPIRED,No,Other,
634dccafbea38ca2ea661a3f,56624ef673ac8700058098db,APPROVED,2022-10-17T21:44:17.677000Z,2022-10-17T21:45:33.050000Z,2022-10-17T21:45:33.523000Z,2022-10-17T21:45:33.448685Z,76,C144ZYME,17,32,Male,Asian,United States,United States,United States,Chinese,No,Full-Time,
634dccb005412576b76443cb,6113ffbf45e79bc2769db74c,APPROVED,2022-10-17T21:44:32.998000Z,2022-10-17T21:46:45.499000Z,2022-10-17T21:46:45.973000Z,2022-10-17T21:46:45.904221Z,133,C144ZYME,1451,22,Female,Black,Nigeria,United States,United States,English,Yes,Part-Time,
634dccb024034999431aa55e,633771aad3cc89b3f422cc59,APPROVED,2022-10-17T21:44:19.015000Z,2022-10-17T21:44:58.928000Z,2022-10-17T21:44:59.348000Z,2022-10-17T21:44:59.288032Z,40,C144ZYME,49,21,Male,Asian,United States,United States,United States,Gujarati,DATA_EXPIRED,DATA_EXPIRED,
634dccb3f6f4859c8a1dfa40,62dcc5dc8fcf471ec987e7cf,APPROVED,2022-10-17T21:44:43.391000Z,2022-10-17T21:51:43.988000Z,2022-10-17T21:51:44.479000Z,2022-10-17T21:51:44.412735Z,421,C144ZYME,429,41,Male,Black,United States,United States,United States,English,No,DATA_EXPIRED,
634dccbe7d557feef91aa528,61152068e35be4dcaeb69cdb,APPROVED,2022-10-17T21:44:32.828000Z,2022-10-17T21:48:12.853000Z,2022-10-17T21:48:13.318000Z,2022-10-17T21:48:13.243224Z,221,C144ZYME,845,23,Female,White,United States,United States,United States,English,No,Part-Time,
634dccbfd9e94aa834130e27,62b5ea86c27a56a257dffc82,APPROVED,2022-10-17T21:44:34.711000Z,2022-10-17T21:47:00.330000Z,2022-10-17T21:47:00.816000Z,2022-10-17T21:47:00.749603Z,146,C144ZYME,531,51,Male,White,United States,United States,United States,English,No,DATA_EXPIRED,
634dccce30a9fa3af2061c8b,5d1bec8c25b3fc0001a754f9,APPROVED,2022-10-17T21:44:48.986000Z,2022-10-17T21:45:14.230000Z,2022-10-17T21:45:14.683000Z,2022-10-17T21:45:14.615185Z,26,C144ZYME,527,34,Male,Mixed,United States,United States,United States,English,No,DATA_EXPIRED,
634dcccef46bd481f293e462,5f73f37ed13ce303cc14ae35,APPROVED,2022-10-17T21:44:48.264000Z,2022-10-17T21:45:15.986000Z,2022-10-17T21:45:16.529000Z,2022-10-17T21:45:16.457209Z,28,C144ZYME,1611,30,Male,Asian,United States,United States,United States,English,No,Full-Time,
634dccd3b0ef56c9aeaf77e3,5ef02a29cb94ad54375691e7,APPROVED,2022-10-17T21:44:56.399000Z,2022-10-17T21:47:29.770000Z,2022-10-17T21:47:30.245000Z,2022-10-17T21:47:30.185983Z,154,C144ZYME,1300,26,Male,White,United States,United States,United States,English,Yes,Full-Time,
634dcce6f6f4859c8a1dfa47,60df2a387184bf25da3ae6a2,APPROVED,2022-10-17T21:45:12.033000Z,2022-10-17T21:45:48.476000Z,2022-10-17T21:45:49.027000Z,2022-10-17T21:45:48.943297Z,37,C144ZYME,948,37,Male,White,United States,United States,United States,English,No,Full-Time,
634dcce96c68c44b4f93e45a,546f8a9cfdf99b4a593414ea,APPROVED,2022-10-17T21:45:17.012000Z,2022-10-17T21:46:30.806000Z,2022-10-17T21:46:31.257000Z,2022-10-17T21:46:31.192192Z,74,C144ZYME,2925,53,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
634dcced558d6f4bc41d1137,5c51bcaeb7449200013a8517,APPROVED,2022-10-17T21:45:23.109000Z,2022-10-17T21:47:40.384000Z,2022-10-17T21:47:40.889000Z,2022-10-17T21:47:40.842530Z,138,C144ZYME,3127,36,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
634dccee7d557feef91aa52e,6310c25c1ad33481b43851d3,APPROVED,2022-10-17T21:45:20.627000Z,2022-10-17T21:46:07.673000Z,2022-10-17T21:46:08.115000Z,2022-10-17T21:46:08.045349Z,48,C144ZYME,124,33,Female,Black,Nigeria,United States,United States,English,Yes,DATA_EXPIRED,
634dccf8425c636535d1b8a5,6068b4d3683e56db719c8f3c,APPROVED,2022-10-17T21:45:32.451000Z,2022-10-17T21:48:03.786000Z,2022-10-17T21:48:04.270000Z,2022-10-17T21:48:04.202974Z,152,C144ZYME,781,31,Male,Asian,Korea,United States,United States,Korean,DATA_EXPIRED,DATA_EXPIRED,
634dccfa5024529670e95323,5db4a409d27e05000f0eaa00,APPROVED,2022-10-17T21:45:34.263000Z,2022-10-17T21:46:08.468000Z,2022-10-17T21:46:08.960000Z,2022-10-17T21:46:08.886826Z,35,C144ZYME,3440,31,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",
634dccfedbe2a091440681d5,6344e676138c37d41771acd0,APPROVED,2022-10-17T21:45:39.746000Z,2022-10-17T21:49:09.604000Z,2022-10-17T21:49:10.025000Z,2022-10-17T21:49:09.943252Z,210,C144ZYME,19,34,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking),
634dccffd48c35e0eaa7fc77,633e74ee41a6c1f7f26e7d43,APPROVED,2022-10-17T21:45:42.413000Z,2022-10-17T21:47:46.074000Z,2022-10-17T21:47:46.597000Z,2022-10-17T21:47:46.521887Z,124,C144ZYME,48,29,Male,White,United States,United States,United States,English,No,Full-Time,
634dcd06b0ef56c9aeaf77eb,590f901cdcc7b30001eed302,APPROVED,2022-10-17T21:45:59.888000Z,2022-10-17T21:46:51.462000Z,2022-10-17T21:46:52.119000Z,2022-10-17T21:46:52.055018Z,52,C144ZYME,1508,39,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
634dcd0905640354301d1120,56f2a23eed0cf60006913151,APPROVED,2022-10-17T21:45:48.543000Z,2022-10-17T21:46:48.946000Z,2022-10-17T21:46:49.357000Z,2022-10-17T21:46:49.279007Z,61,C144ZYME,136,52,Female,White,United States,United States,United States,English,No,Full-Time,
634dcd1b0900bbf5477ff70f,5fe146b36a3657bd99f9c179,APPROVED,2022-10-17T21:46:07.907000Z,2022-10-17T21:46:59.897000Z,2022-10-17T21:47:05.309000Z,2022-10-17T21:47:00.224089Z,52,C144ZYME,766,52,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
634dcd1b28dffb2d29886340,5de701b898e795693845abc0,APPROVED,2022-10-17T21:46:07.417000Z,2022-10-17T21:52:15.053000Z,2022-10-17T21:52:15.514000Z,2022-10-17T21:52:15.440657Z,368,C144ZYME,430,48,Female,White,United States,United States,United States,English,No,Other,
634dcd2228dffb2d29886342,5ee58dc80d29732d11277f16,APPROVED,2022-10-17T21:46:12.529000Z,2022-10-17T21:48:45.083000Z,2022-10-17T21:48:45.529000Z,2022-10-17T21:48:45.458822Z,153,C144ZYME,1542,29,Male,Asian,DATA_EXPIRED,United States,United States,DATA_EXPIRED,DATA_EXPIRED,DATA_EXPIRED,
634dcd22a334f0a7ee661a1f,5de628761ffd6a59e79b663b,APPROVED,2022-10-17T21:46:13.717000Z,2022-10-17T21:49:57.359000Z,2022-10-17T21:49:57.784000Z,2022-10-17T21:49:57.716400Z,224,C144ZYME,1517,41,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",
634dcd2589ceaa95f21ff9d4,5deb638bff7f7126d6fb5142,APPROVED,2022-10-17T21:46:17.618000Z,2022-10-17T21:50:32.116000Z,2022-10-17T21:50:32.604000Z,2022-10-17T21:50:32.545586Z,255,C144ZYME,1675,47,Male,White,United States,United States,United States,English,No,Full-Time,
634dcd260f7084cb25130dc8,61698b032d91d9ba8c15de76,APPROVED,2022-10-17T21:46:17.297000Z,2022-10-17T21:46:55.360000Z,2022-10-17T21:46:56.187000Z,2022-10-17T21:46:56.122204Z,39,C144ZYME,1373,33,Male,White,United States,United States,United States,English,No,Full-Time,
634dcd30f80b3760f561e475,5d235fa4c9b2ee00190ed9af,APPROVED,2022-10-17T21:46:28.791000Z,2022-10-17T21:47:20.748000Z,2022-10-17T21:47:21.165000Z,2022-10-17T21:47:21.107113Z,52,C144ZYME,710,36,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking),
634dcd319009940977a7fc82,62b9bb8ff321bf7b3427a075,APPROVED,2022-10-17T21:46:27.755000Z,2022-10-17T21:48:49.970000Z,2022-10-17T21:48:50.446000Z,2022-10-17T21:48:50.385985Z,143,C144ZYME,403,26,Male,Other,United States,United States,United States,English,Yes,Full-Time,
634dcd40e29a30f5a305fd8a,5cc22481f6ef910019e5120f,APPROVED,2022-10-17T21:46:45.030000Z,2022-10-17T21:50:33.902000Z,2022-10-17T21:50:34.361000Z,2022-10-17T21:50:34.299205Z,229,C144ZYME,1719,40,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
634dcd4e78325509c725ee9c,5e6d3fd97e1daa30855f6a5c,APPROVED,2022-10-17T21:46:57.216000Z,2022-10-17T21:47:42.751000Z,2022-10-17T21:47:43.165000Z,2022-10-17T21:47:43.102367Z,46,C144ZYME,237,22,Male,Mixed,United States,United States,United States,English,Yes,Full-Time,
634dcd4ee02ab3782006c0b7,6103159a48c853995ad5039a,APPROVED,2022-10-17T21:46:57.409000Z,2022-10-17T21:48:33.706000Z,2022-10-17T21:48:34.157000Z,2022-10-17T21:48:34.087738Z,97,C144ZYME,472,31,Female,White,United States,United States,United States,English,No,Full-Time,
634dcd51d6319a6db6c1472a,5b0029933c08a1000156662c,APPROVED,2022-10-17T21:47:02.483000Z,2022-10-17T21:50:06.262000Z,2022-10-17T21:50:06.694000Z,2022-10-17T21:50:06.608227Z,184,C144ZYME,1263,30,Female,White,United States,United States,United States,English,No,DATA_EXPIRED,
634dcd6c3197723cc3068192,60ff15d6b7ff58d17a89de6f,APPROVED,2022-10-17T21:47:27.261000Z,2022-10-17T21:48:05.815000Z,2022-10-17T21:48:06.272000Z,2022-10-17T21:48:06.204107Z,39,C144ZYME,586,23,Female,Other,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
634dcd7c9e668bcb5f25eec6,5fac997db63d252ba6a82a8f,APPROVED,2022-10-17T21:47:44.251000Z,2022-10-17T21:51:17.841000Z,2022-10-17T21:51:18.274000Z,2022-10-17T21:51:18.202093Z,214,C144ZYME,236,27,Female,White,United States,United States,United States,English,DATA_EXPIRED,Part-Time,
634dcd930ea927c5e91ffa31,60d3736964ea8092eba95633,APPROVED,2022-10-17T21:48:08.755000Z,2022-10-17T21:50:35.322000Z,2022-10-17T21:50:35.774000Z,2022-10-17T21:50:35.698150Z,147,C144ZYME,736,26,Female,White,United States,United States,United States,English,No,Full-Time,
634dcf8f6aa113ef08381c34,5d1ba5653788ac0019ced548,APPROVED,2022-10-17T21:56:34.604000Z,2022-10-17T21:56:56.063000Z,2022-10-17T21:56:56.491000Z,2022-10-17T21:56:56.419641Z,22,C144ZYME,2256,39,Female,Other,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,
